Station,month,latitude,longitude,groundwater_level_m,groundwater_readings,rainfall_mm,rainfall_readings,rainfall_stations,rainfall_available,gw_lag_1,gw_lag_2,gw_lag_3,gw_rolling_3,gw_change_1m,rain_lag_1,rain_lag_2,rain_lag_3,rain_rolling_3,month_num,year,target_gw_next_month,month_ym,ndvi,evi,lst_celsius,et_mm,soil_moisture
Kullampatti,2024-12-01,11.5689,77.7936,-1.8955,120,98.25,86.0,2.0,1,-1.961,-2.109,-2.6415,-1.9885,0.0654999999999998,43.25,207.75,28.0,349.25,12,2024,-2.1285,2024-12,0.6733,0.4365,27.2242,18.9662,0.2459
Kullampatti,2025-01-01,11.5689,77.7936,-2.1285,120,5.75,8.0,2.0,1,-1.8955,-1.961,-2.109,-1.995,-0.2329999999999998,98.25,43.25,207.75,147.25,1,2025,-3.4995000000000003,2025-01,0.5498,0.366,27.4669,12.2118,0.1755
Kullampatti,2025-02-01,11.5689,77.7936,-3.4995000000000003,112,,,,0,-2.1285,-1.8955,-1.961,-2.507833333333333,-1.3710000000000004,5.75,98.25,43.25,104.0,2,2025,-4.8925,2025-02,0.4152,0.2473,32.0206,7.3348,0.1194
Kullampatti,2025-03-01,11.5689,77.7936,-4.8925,114,13.25,21.0,2.0,1,-3.4995000000000003,-2.1285,-1.8955,-3.506833333333333,-1.3929999999999998,,5.75,98.25,19.0,3,2025,-5.692,2025-03,0.4268,0.2538,34.1957,5.2932,0.1169
M.Chettipatti,2024-06-01,11.730269,78.006801,-6.645,120,131.0,63.0,2.0,1,-8.43,-7.555,-6.68,-7.543333333333333,1.785,192.0,6.0,,329.0,6,2024,-6.89,2024-06,0.5713,0.3821,35.03,12.0953,0.2201
M.Chettipatti,2024-07-01,11.730269,78.006801,-6.89,124,68.25,55.0,2.0,1,-6.645,-8.43,-7.555,-7.321666666666666,-0.2450000000000001,131.0,192.0,6.0,391.25,7,2024,-6.395,2024-07,0.5334,0.342,34.68,13.3543,0.1951
M.Chettipatti,2024-08-01,11.730269,78.006801,-6.395,108,197.75,95.0,2.0,1,-6.89,-6.645,-8.43,-6.6433333333333335,0.4950000000000001,68.25,131.0,192.0,397.0,8,2024,-6.26,2024-08,0.6111,0.3869,31.9721,17.0251,0.2454
M.Chettipatti,2024-09-01,11.730269,78.006801,-6.26,120,28.0,17.0,2.0,1,-6.395,-6.89,-6.645,-6.515,0.1349999999999998,197.75,68.25,131.0,294.0,9,2024,-6.74,2024-09,0.5105,0.3173,35.6283,14.0223,0.1841
M.Chettipatti,2024-10-01,11.730269,78.006801,-6.74,124,207.75,113.0,2.0,1,-6.26,-6.395,-6.89,-6.465,-0.4800000000000004,28.0,197.75,68.25,433.5,10,2024,-6.24,2024-10,0.6829,0.5139,30.4342,19.6248,0.2699
M.Chettipatti,2024-11-01,11.730269,78.006801,-6.24,120,43.25,50.0,2.0,1,-6.74,-6.26,-6.395,-6.413333333333333,0.5,207.75,28.0,197.75,279.0,11,2024,-4.925,2024-11,0.52,0.3538,28.6804,14.355,0.2308
M.Chettipatti,2024-12-01,11.730269,78.006801,-4.925,120,98.25,86.0,2.0,1,-6.24,-6.74,-6.26,-5.968333333333334,1.3150000000000004,43.25,207.75,28.0,349.25,12,2024,-5.195,2024-12,0.6649,0.4255,27.4676,18.3542,0.2675
M.Chettipatti,2025-01-01,11.730269,78.006801,-5.195,124,5.75,8.0,2.0,1,-4.925,-6.24,-6.74,-5.453333333333333,-0.2700000000000004,98.25,43.25,207.75,147.25,1,2025,-5.62,2025-01,0.5661,0.3588,28.4087,12.8567,0.1973
M.Chettipatti,2025-02-01,11.730269,78.006801,-5.62,40,,,,0,-5.195,-4.925,-6.24,-5.246666666666667,-0.4249999999999998,5.75,98.25,43.25,104.0,2,2025,-6.835,2025-02,0.4421,0.2511,32.4744,7.6227,0.131
M.Chettipatti,2025-03-01,11.730269,78.006801,-6.835,120,13.25,21.0,2.0,1,-5.62,-5.195,-4.925,-5.883333333333333,-1.215,,5.75,98.25,19.0,3,2025,-7.84,2025-03,0.4107,0.257,35.4899,5.2458,0.118
M.Chettipatti,2025-04-01,11.730269,78.006801,-7.84,108,14.0,7.0,2.0,1,-6.835,-5.62,-5.195,-6.765000000000001,-1.005,13.25,,5.75,27.25,4,2025,-7.49,2025-04,0.4466,0.2726,35.6292,4.7618,0.1361
M.Chettipatti,2025-05-01,11.730269,78.006801,-7.49,112,216.0,75.0,2.0,1,-7.84,-6.835,-5.62,-7.388333333333333,0.3499999999999996,14.0,13.25,,243.25,5,2025,-6.859999999999999,2025-05,0.5423,0.3176,33.3712,9.4288,0.2104
M.Chettipatti,2025-06-01,11.730269,78.006801,-6.859999999999999,86,69.0,32.0,2.0,1,-7.49,-7.84,-6.835,-7.396666666666666,0.6300000000000008,216.0,14.0,13.25,299.0,6,2025,-5.785,2025-06,0.5874,0.3824,30.2506,11.4729,0.2038
M.Chettipatti,2025-07-01,11.730269,78.006801,-5.785,36,16.25,15.0,2.0,1,-6.859999999999999,-7.49,-7.84,-6.711666666666666,1.0749999999999993,69.0,216.0,14.0,301.25,7,2025,-6.54,2025-07,0.6005,0.3365,32.4641,12.3509,0.1769
M.Chettipatti,2025-08-01,11.730269,78.006801,-6.54,97,84.25,46.0,2.0,1,-5.785,-6.859999999999999,-7.49,-6.395,-0.7549999999999999,16.25,69.0,216.0,169.5,8,2025,-7.01,2025-08,0.525,0.3817,33.3292,14.3395,0.1999
M.Chettipatti,2025-09-01,11.730269,78.006801,-7.01,99,59.75,37.0,2.0,1,-6.54,-5.785,-6.859999999999999,-6.445,-0.4699999999999997,84.25,16.25,69.0,160.25,9,2025,-4.885,2025-09,0.6008,0.405,30.2006,15.175,0.2181
Manjakalpatti,2021-04-01,11.5031,77.8656,-32.35,118,,,,0,-31.622,-33.5585,-35.812,-32.51016666666667,-0.7280000000000015,,,,,4,2021,-34.6005,2021-04,0.4358,0.2704,36.2742,6.048,0.1404
Manjakalpatti,2021-05-01,11.5031,77.8656,-34.6005,124,,,,0,-32.35,-31.622,-33.5585,-32.857499999999995,-2.2504999999999957,,,,,5,2021,-37.069,2021-05,0.4817,0.3442,36.0131,9.2577,0.1566
Manjakalpatti,2021-06-01,11.5031,77.8656,-37.069,120,,,,0,-34.6005,-32.35,-31.622,-34.67316666666667,-2.468500000000006,,,,,6,2021,-39.648,2021-06,0.5089,0.3173,38.251,9.7452,0.154
Manjakalpatti,2021-07-01,11.5031,77.8656,-39.648,118,,,,0,-37.069,-34.6005,-32.35,-37.10583333333333,-2.578999999999993,,,,,7,2021,-38.74,2021-07,0.5067,0.3455,33.5884,11.7917,0.2087
Manjakalpatti,2021-08-01,11.5031,77.8656,-38.74,125,,,,0,-39.648,-37.069,-34.6005,-38.48566666666667,0.907999999999994,,,,,8,2021,-37.218,2021-08,0.5559,0.3756,35.3939,12.9308,0.184
Manjakalpatti,2021-09-01,11.5031,77.8656,-37.218,107,3.5,1.0,1.0,1,-38.74,-39.648,-37.069,-38.53533333333333,1.5219999999999985,,,,3.5,9,2021,-34.7365,2021-09,0.5737,0.3938,33.2031,13.9124,0.2225
Manjakalpatti,2021-10-01,11.5031,77.8656,-34.7365,124,24.0,8.0,1.0,1,-37.218,-38.74,-39.648,-36.89816666666667,2.481500000000004,3.5,,,27.5,10,2021,-24.5815,2021-10,0.5682,0.4176,29.5968,17.2545,0.2811
Manjakalpatti,2021-11-01,11.5031,77.8656,-24.5815,120,152.0,111.0,2.0,1,-34.7365,-37.218,-38.74,-32.178666666666665,10.155,24.0,3.5,,179.5,11,2021,-14.991,2021-11,0.3072,0.2192,27.7843,18.0845,0.3357
Manjakalpatti,2021-12-01,11.5031,77.8656,-14.991,124,6.5,2.0,1.0,1,-24.5815,-34.7365,-37.218,-24.769666666666662,9.5905,152.0,24.0,3.5,182.5,12,2021,-12.062,2021-12,0.6001,0.362,29.0586,16.3964,0.2714
Manjakalpatti,2022-01-01,11.5031,77.8656,-12.062,124,0.5,1.0,1.0,1,-14.991,-24.5815,-34.7365,-17.2115,2.9289999999999985,6.5,152.0,24.0,159.0,1,2022,-12.054,2022-01,0.4923,0.3007,29.8931,14.5793,0.1997
Manjakalpatti,2022-02-01,11.5031,77.8656,-12.054,112,,,,0,-12.062,-14.991,-24.5815,-13.035666666666666,0.0080000000000008,0.5,6.5,152.0,7.0,2,2022,-12.593,2022-02,0.3945,0.2356,35.6204,7.3847,0.1281
Manjakalpatti,2022-03-01,11.5031,77.8656,-12.593,120,1900.25,14.0,2.0,1,-12.054,-12.062,-14.991,-12.236333333333334,-0.5389999999999997,,0.5,6.5,1900.75,3,2022,-13.5365,2022-03,0.3611,0.2221,37.3447,5.3618,0.1171
Manjakalpatti,2022-04-01,11.5031,77.8656,-13.5365,116,79.25,38.0,2.0,1,-12.593,-12.054,-12.062,-12.727833333333336,-0.9435000000000002,1900.25,,0.5,1979.5,4,2022,-12.492,2022-04,0.432,0.2968,36.4128,8.2262,0.1465
Manjakalpatti,2022-05-01,11.5031,77.8656,-12.492,33,24.0,2.0,1.0,1,-13.5365,-12.593,-12.054,-12.873833333333332,1.044499999999999,79.25,1900.25,,2003.5,5,2022,-12.269,2022-05,0.538,0.3731,33.6197,11.7586,0.2075
Manjakalpatti,2022-06-01,11.5031,77.8656,-12.269,120,82.0,35.0,2.0,1,-12.492,-13.5365,-12.593,-12.765833333333331,0.2230000000000007,24.0,79.25,1900.25,185.25,6,2022,-13.104,2022-06,0.5219,0.3559,34.8179,13.3124,0.1937
Manjakalpatti,2022-07-01,11.5031,77.8656,-13.104,124,53.0,55.0,2.0,1,-12.269,-12.492,-13.5365,-12.621666666666664,-0.8349999999999991,82.0,24.0,79.25,159.0,7,2022,-12.594,2022-07,0.5347,0.3636,35.3778,12.5255,0.2083
Manjakalpatti,2022-08-01,11.5031,77.8656,-12.594,124,214.75,92.0,2.0,1,-13.104,-12.269,-12.492,-12.655666666666669,0.509999999999998,53.0,82.0,24.0,349.75,8,2022,-10.278,2022-08,0.6056,0.4115,31.0437,17.4777,0.2503
Manjakalpatti,2022-09-01,11.5031,77.8656,-10.278,120,15.25,26.0,2.0,1,-12.594,-13.104,-12.269,-11.992,2.3160000000000025,214.75,53.0,82.0,283.0,9,2022,-9.797,2022-09,0.5625,0.4134,34.4554,18.6637,0.25
Manjakalpatti,2022-10-01,11.5031,77.8656,-9.797,122,126.5,64.0,2.0,1,-10.278,-12.594,-13.104,-10.889666666666663,0.4809999999999981,15.25,214.75,53.0,356.5,10,2022,-9.516,2022-10,0.5939,0.4117,30.3432,18.7165,0.2662
Manjakalpatti,2022-11-01,11.5031,77.8656,-9.516,119,101.25,71.0,2.0,1,-9.797,-10.278,-12.594,-9.863666666666669,0.2810000000000006,126.5,15.25,214.75,243.0,11,2022,-9.6215,2022-11,0.5923,0.3712,29.3242,18.6657,0.2639
Manjakalpatti,2022-12-01,11.5031,77.8656,-9.6215,122,51.0,67.0,2.0,1,-9.516,-9.797,-10.278,-9.644833333333333,-0.1054999999999992,101.25,126.5,15.25,278.75,12,2022,-10.4575,2022-12,0.5659,0.3173,30.3507,14.2532,0.2541
Manjakalpatti,2023-01-01,11.5031,77.8656,-10.4575,118,2.5,7.0,2.0,1,-9.6215,-9.516,-9.797,-9.865,-0.8360000000000003,51.0,101.25,126.5,154.75,1,2023,-11.3105,2023-01,0.4919,0.2695,30.7335,7.9174,0.1785
Manjakalpatti,2023-02-01,11.5031,77.8656,-11.3105,112,5.0,4.0,1.0,1,-10.4575,-9.6215,-9.516,-10.463166666666668,-0.8530000000000015,2.5,51.0,101.25,58.5,2,2023,-12.3755,2023-02,0.3718,0.235,35.1295,5.2438,0.1311
Manjakalpatti,2023-03-01,11.5031,77.8656,-12.3755,124,48.75,17.0,2.0,1,-11.3105,-10.4575,-9.6215,-11.381166666666669,-1.0649999999999975,5.0,2.5,51.0,56.25,3,2023,-13.3265,2023-03,0.4088,0.2552,36.0582,5.0529,0.125
Manjakalpatti,2023-04-01,11.5031,77.8656,-13.3265,114,32.0,14.0,2.0,1,-12.3755,-11.3105,-10.4575,-12.3375,-0.9510000000000004,48.75,5.0,2.5,85.75,4,2023,-12.912,2023-04,0.4711,0.2895,37.1048,5.8708,0.1242
Manjakalpatti,2023-05-01,11.5031,77.8656,-12.912,112,95.75,64.0,2.0,1,-13.3265,-12.3755,-11.3105,-12.871333333333332,0.4145000000000003,32.0,48.75,5.0,176.5,5,2023,-13.1835,2023-05,0.535,0.3824,34.346,13.9921,0.1793
Manjakalpatti,2023-06-01,11.5031,77.8656,-13.1835,122,35.5,20.0,2.0,1,-12.912,-13.3265,-12.3755,-13.140666666666666,-0.2715000000000014,95.75,32.0,48.75,163.25,6,2023,-13.822,2023-06,0.4883,0.3145,36.4088,11.6111,0.162
Manjakalpatti,2023-07-01,11.5031,77.8656,-13.822,124,51.25,60.0,2.0,1,-13.1835,-12.912,-13.3265,-13.305833333333332,-0.6384999999999987,35.5,95.75,32.0,182.5,7,2023,-15.004,2023-07,0.4561,0.3147,37.1288,9.5035,0.1668
Manjakalpatti,2023-08-01,11.5031,77.8656,-15.004,122,96.5,37.0,2.0,1,-13.822,-13.1835,-12.912,-14.003166666666669,-1.1820000000000004,51.25,35.5,95.75,183.25,8,2023,-13.963,2023-08,0.5024,0.334,36.5293,8.4137,0.1595
Manjakalpatti,2023-09-01,11.5031,77.8656,-13.963,118,262.5,90.0,2.0,1,-15.004,-13.822,-13.1835,-14.263,1.0409999999999986,96.5,51.25,35.5,410.25,9,2023,-13.605,2023-09,0.5742,0.405,33.0812,13.5368,0.2312
Manjakalpatti,2023-10-01,11.5031,77.8656,-13.605,106,121.5,59.0,2.0,1,-13.963,-15.004,-13.822,-14.190666666666669,0.3580000000000005,262.5,96.5,51.25,480.5,10,2023,-11.7925,2023-10,0.623,0.4224,32.0968,14.4407,0.1896
Manjakalpatti,2023-11-01,11.5031,77.8656,-11.7925,120,127.0,92.0,2.0,1,-13.605,-13.963,-15.004,-13.120166666666668,1.8125,121.5,262.5,96.5,511.0,11,2023,-11.0985,2023-11,0.6465,0.4499,28.9672,15.3938,0.2477
Manjakalpatti,2023-12-01,11.5031,77.8656,-11.0985,122,4.5,9.0,2.0,1,-11.7925,-13.605,-13.963,-12.165333333333336,0.6939999999999991,127.0,121.5,262.5,253.0,12,2023,-11.987,2023-12,0.5923,0.3671,29.7557,10.5017,0.1924
Manjakalpatti,2024-01-01,11.5031,77.8656,-11.987,124,21.25,20.0,2.0,1,-11.0985,-11.7925,-13.605,-11.626,-0.8884999999999987,4.5,127.0,121.5,152.75,1,2024,-12.8915,2024-01,0.4831,0.2978,30.4986,8.4936,0.1572
Manjakalpatti,2024-02-01,11.5031,77.8656,-12.8915,114,,,,0,-11.987,-11.0985,-11.7925,-11.992333333333336,-0.9045000000000004,21.25,4.5,127.0,25.75,2,2024,-14.6425,2024-02,0.3995,0.2417,34.2501,5.3258,0.1096
Manjakalpatti,2024-03-01,11.5031,77.8656,-14.6425,124,,,,0,-12.8915,-11.987,-11.0985,-13.173666666666668,-1.7509999999999994,,21.25,4.5,21.25,3,2024,-16.177500000000002,2024-03,0.3597,0.2201,36.6511,2.912,0.0911
Manjakalpatti,2024-04-01,11.5031,77.8656,-16.177500000000002,118,6.0,2.0,1.0,1,-14.6425,-12.8915,-11.987,-14.5705,-1.535000000000002,,,21.25,6.0,4,2024,-17.037,2024-04,0.3463,0.2277,39.098,2.5572,0.0916
Manjakalpatti,2024-05-01,11.5031,77.8656,-17.037,122,192.0,72.0,2.0,1,-16.177500000000002,-14.6425,-12.8915,-15.952333333333334,-0.859499999999997,6.0,,,198.0,5,2024,-13.674,2024-05,0.4701,0.3004,38.3942,8.2509,0.1931
Manjakalpatti,2024-06-01,11.5031,77.8656,-13.674,120,131.0,63.0,2.0,1,-17.037,-16.177500000000002,-14.6425,-15.6295,3.3629999999999995,192.0,6.0,,329.0,6,2024,-13.6275,2024-06,0.5866,0.4203,33.0752,13.0958,0.214
Manjakalpatti,2024-07-01,11.5031,77.8656,-13.6275,116,68.25,55.0,2.0,1,-13.674,-17.037,-16.177500000000002,-14.7795,0.0464999999999982,131.0,192.0,6.0,391.25,7,2024,-13.589,2024-07,0.5381,0.399,31.5358,14.1368,0.1915
Manjakalpatti,2024-08-01,11.5031,77.8656,-13.589,108,197.75,95.0,2.0,1,-13.6275,-13.674,-17.037,-13.630166666666668,0.0385000000000008,68.25,131.0,192.0,397.0,8,2024,-12.257,2024-08,0.6471,0.4384,31.2092,17.3941,0.2372
Manjakalpatti,2024-09-01,11.5031,77.8656,-12.257,121,28.0,17.0,2.0,1,-13.589,-13.6275,-13.674,-13.157833333333334,1.3320000000000007,197.75,68.25,131.0,294.0,9,2024,-11.7865,2024-09,0.5348,0.3542,33.9861,15.1662,0.1663
Manjakalpatti,2024-10-01,11.5031,77.8656,-11.7865,122,207.75,113.0,2.0,1,-12.257,-13.589,-13.6275,-12.544166666666667,0.4704999999999995,28.0,197.75,68.25,433.5,10,2024,-11.4695,2024-10,0.6498,0.4705,29.7756,18.1367,0.2663
Manjakalpatti,2024-11-01,11.5031,77.8656,-11.4695,110,43.25,50.0,2.0,1,-11.7865,-12.257,-13.589,-11.837666666666667,0.3170000000000001,207.75,28.0,197.75,279.0,11,2024,-10.485,2024-11,0.5124,0.3505,27.3145,12.8986,0.2278
Manjakalpatti,2024-12-01,11.5031,77.8656,-10.485,118,98.25,86.0,2.0,1,-11.4695,-11.7865,-12.257,-11.247,0.9845000000000006,43.25,207.75,28.0,349.25,12,2024,-10.891,2024-12,0.6206,0.3683,27.1757,17.4451,0.2511
Mannarpalayam,2021-04-01,11.6075,78.3989,-25.0485,118,,,,0,-23.382,-5.0395,-3.5985,-17.823333333333334,-1.6664999999999992,,,,,4,2021,-25.1455,2021-04,0.4179,0.2513,37.5084,5.5289,0.1271
Mannarpalayam,2021-05-01,11.6075,78.3989,-25.1455,124,,,,0,-25.0485,-23.382,-5.0395,-24.52533333333333,-0.0969999999999977,,,,,5,2021,-24.732,2021-05,0.4965,0.3242,38.419,8.3292,0.1563
Mannarpalayam,2021-06-01,11.6075,78.3989,-24.732,120,,,,0,-25.1455,-25.0485,-23.382,-24.975333333333328,0.4134999999999991,,,,,6,2021,-20.717,2021-06,0.5623,0.3533,36.6179,11.0522,0.1736
Mannarpalayam,2021-07-01,11.6075,78.3989,-20.717,116,,,,0,-24.732,-25.1455,-25.0485,-23.531499999999998,4.015000000000001,,,,,7,2021,-19.426,2021-07,0.6367,0.4328,31.787,15.2162,0.248
Mannarpalayam,2021-08-01,11.6075,78.3989,-19.426,125,,,,0,-20.717,-24.732,-25.1455,-21.625,1.2910000000000004,,,,,8,2021,-20.465,2021-08,0.5994,0.4244,34.8521,15.4406,0.2205
Mannarpalayam,2021-09-01,11.6075,78.3989,-20.465,106,3.5,1.0,1.0,1,-19.426,-20.717,-24.732,-20.202666666666666,-1.0390000000000017,,,,3.5,9,2021,-20.9065,2021-09,0.6825,0.4279,33.7485,16.3827,0.2484
Mannarpalayam,2021-10-01,11.6075,78.3989,-20.9065,124,24.0,8.0,1.0,1,-20.465,-19.426,-20.717,-20.26583333333333,-0.4415000000000013,3.5,,,27.5,10,2021,-12.607,2021-10,0.6944,0.5038,31.0463,19.3597,0.2934
Mannarpalayam,2021-11-01,11.6075,78.3989,-12.607,120,152.0,111.0,2.0,1,-20.9065,-20.465,-19.426,-17.992833333333333,8.299500000000002,24.0,3.5,,179.5,11,2021,-8.883500000000002,2021-11,0.5509,0.3576,28.9616,18.9856,0.3566
Mannarpalayam,2021-12-01,11.6075,78.3989,-8.883500000000002,124,6.5,2.0,1.0,1,-12.607,-20.9065,-20.465,-14.13233333333333,3.723499999999998,152.0,24.0,3.5,182.5,12,2021,-12.136,2021-12,0.6559,0.4084,29.2509,17.3815,0.3015
Mannarpalayam,2022-01-01,11.6075,78.3989,-12.136,124,0.5,1.0,1.0,1,-8.883500000000002,-12.607,-20.9065,-11.208833333333333,-3.2524999999999977,6.5,152.0,24.0,159.0,1,2022,-15.046,2022-01,0.5601,0.3345,30.8954,16.1963,0.2353
Mannarpalayam,2022-02-01,11.6075,78.3989,-15.046,112,,,,0,-12.136,-8.883500000000002,-12.607,-12.021833333333332,-2.91,0.5,6.5,152.0,7.0,2,2022,-16.9705,2022-02,0.4906,0.2826,34.332,9.3876,0.1606
Mannarpalayam,2022-03-01,11.6075,78.3989,-16.9705,124,1900.25,14.0,2.0,1,-15.046,-12.136,-8.883500000000002,-14.7175,-1.9245000000000017,,0.5,6.5,1900.75,3,2022,-17.9735,2022-03,0.4434,0.263,36.185,7.9801,0.1356
Mannarpalayam,2022-04-01,11.6075,78.3989,-17.9735,118,79.25,38.0,2.0,1,-16.9705,-15.046,-12.136,-16.66333333333333,-1.003,1900.25,,0.5,1979.5,4,2022,-17.83,2022-04,0.4922,0.3041,36.7673,9.212,0.15
Mannarpalayam,2022-05-01,11.6075,78.3989,-17.83,32,24.0,2.0,1.0,1,-17.9735,-16.9705,-15.046,-17.591333333333335,0.143500000000003,79.25,1900.25,,2003.5,5,2022,-18.3415,2022-05,0.5442,0.3313,36.1708,11.1391,0.1989
Mannarpalayam,2022-06-01,11.6075,78.3989,-18.3415,120,82.0,35.0,2.0,1,-17.83,-17.9735,-16.9705,-18.04833333333333,-0.5115000000000016,24.0,79.25,1900.25,185.25,6,2022,-18.6975,2022-06,0.5718,0.3513,35.4805,12.4366,0.1938
Mannarpalayam,2022-07-01,11.6075,78.3989,-18.6975,124,53.0,55.0,2.0,1,-18.3415,-17.83,-17.9735,-18.289666666666665,-0.3559999999999981,82.0,24.0,79.25,159.0,7,2022,-17.019,2022-07,0.599,0.4326,33.6433,14.1125,0.2269
Mannarpalayam,2022-08-01,11.6075,78.3989,-17.019,58,214.75,92.0,2.0,1,-18.6975,-18.3415,-17.83,-18.01933333333333,1.6784999999999997,53.0,82.0,24.0,349.75,8,2022,-11.601,2022-08,0.6329,0.4055,34.6037,17.6373,0.2601
Mannarpalayam,2022-10-01,11.6075,78.3989,-11.601,19,126.5,64.0,2.0,1,-17.019,-18.6975,-18.3415,-15.7725,5.4179999999999975,214.75,53.0,82.0,394.25,10,2022,-10.282,2022-10,0.6712,0.4856,30.4823,20.0193,0.2712
Mannarpalayam,2022-11-01,11.6075,78.3989,-10.282,121,101.25,71.0,2.0,1,-11.601,-17.019,-18.6975,-12.96733333333333,1.3190000000000008,126.5,214.75,53.0,442.5,11,2022,-9.942,2022-11,0.6605,0.4162,29.8047,19.8351,0.2696
Mannarpalayam,2022-12-01,11.6075,78.3989,-9.942,116,51.0,67.0,2.0,1,-10.282,-11.601,-17.019,-10.608333333333333,0.3399999999999998,101.25,126.5,214.75,278.75,12,2022,-12.864,2022-12,0.6171,0.3335,29.6337,14.9899,0.2618
Mannarpalayam,2023-01-01,11.6075,78.3989,-12.864,112,2.5,7.0,2.0,1,-9.942,-10.282,-11.601,-11.029333333333334,-2.9220000000000006,51.0,101.25,126.5,154.75,1,2023,-14.3305,2023-01,0.5495,0.3136,30.329,8.9088,0.1923
Mannarpalayam,2023-02-01,11.6075,78.3989,-14.3305,112,5.0,4.0,1.0,1,-12.864,-9.942,-10.282,-12.378833333333333,-1.4665,2.5,51.0,101.25,58.5,2,2023,-15.8125,2023-02,0.4684,0.2735,34.5694,7.2401,0.1465
Mannarpalayam,2023-03-01,11.6075,78.3989,-15.8125,120,48.75,17.0,2.0,1,-14.3305,-12.864,-9.942,-14.335666666666668,-1.481999999999999,5.0,2.5,51.0,56.25,3,2023,-16.038,2023-03,0.4908,0.3108,35.2212,7.6213,0.1414
Mannarpalayam,2023-04-01,11.6075,78.3989,-16.038,116,32.0,14.0,2.0,1,-15.8125,-14.3305,-12.864,-15.393666666666666,-0.2255000000000002,48.75,5.0,2.5,85.75,4,2023,-16.746,2023-04,0.4801,0.2781,37.8981,6.2769,0.1242
Mannarpalayam,2023-05-01,11.6075,78.3989,-16.746,85,95.75,64.0,2.0,1,-16.038,-15.8125,-14.3305,-16.19883333333333,-0.7079999999999984,32.0,48.75,5.0,176.5,5,2023,-18.1025,2023-05,0.5053,0.3297,35.691,13.9647,0.1851
Mannarpalayam,2023-06-01,11.6075,78.3989,-18.1025,122,35.5,20.0,2.0,1,-16.746,-16.038,-15.8125,-16.962166666666665,-1.3565000000000005,95.75,32.0,48.75,163.25,6,2023,-19.225,2023-06,0.4831,0.2701,38.4245,11.1186,0.1742
Mannarpalayam,2023-07-01,11.6075,78.3989,-19.225,122,51.25,60.0,2.0,1,-18.1025,-16.746,-16.038,-18.0245,-1.1225000000000025,35.5,95.75,32.0,182.5,7,2023,-20.7275,2023-07,0.5221,0.3464,35.4639,10.2852,0.1833
Mannarpalayam,2023-08-01,11.6075,78.3989,-20.7275,124,96.5,37.0,2.0,1,-19.225,-18.1025,-16.746,-19.351666666666663,-1.5024999999999975,51.25,35.5,95.75,183.25,8,2023,-20.447000000000003,2023-08,0.5892,0.3429,35.5082,10.3103,0.1846
Mannarpalayam,2023-09-01,11.6075,78.3989,-20.447000000000003,120,262.5,90.0,2.0,1,-20.7275,-19.225,-18.1025,-20.133166666666664,0.2804999999999964,96.5,51.25,35.5,410.25,9,2023,-18.3515,2023-09,0.6536,0.4578,33.3349,16.3315,0.257
Mannarpalayam,2023-10-01,11.6075,78.3989,-18.3515,106,121.5,59.0,2.0,1,-20.447000000000003,-20.7275,-19.225,-19.842,2.0955000000000013,262.5,96.5,51.25,480.5,10,2023,-16.398,2023-10,0.6985,0.4774,31.6584,17.6409,0.2054
Mannarpalayam,2023-11-01,11.6075,78.3989,-16.398,120,127.0,92.0,2.0,1,-18.3515,-20.447000000000003,-20.7275,-18.39883333333333,1.9535000000000016,121.5,262.5,96.5,511.0,11,2023,-17.294,2023-11,0.634,0.4264,27.8875,18.6547,0.2559
Mannarpalayam,2023-12-01,11.6075,78.3989,-17.294,122,4.5,9.0,2.0,1,-16.398,-18.3515,-20.447000000000003,-17.34783333333333,-0.8960000000000008,127.0,121.5,262.5,253.0,12,2023,-19.8595,2023-12,0.6569,0.3909,29.3477,12.5137,0.2071
Mannarpalayam,2024-01-01,11.6075,78.3989,-19.8595,122,21.25,20.0,2.0,1,-17.294,-16.398,-18.3515,-17.8505,-2.5655,4.5,127.0,121.5,152.75,1,2024,-21.296,2024-01,0.5249,0.2928,31.128,8.8412,0.1699
Mannarpalayam,2024-02-01,11.6075,78.3989,-21.296,109,,,,0,-19.8595,-17.294,-16.398,-19.483166666666666,-1.4364999999999988,21.25,4.5,127.0,25.75,2,2024,-21.123,2024-02,0.4431,0.2545,33.9603,6.2118,0.1159
Mannarpalayam,2024-03-01,11.6075,78.3989,-21.123,115,,,,0,-21.296,-19.8595,-17.294,-20.7595,0.1729999999999982,,21.25,4.5,21.25,3,2024,-22.337,2024-03,0.3749,0.2169,38.8361,3.4453,0.0877
Mannarpalayam,2024-04-01,11.6075,78.3989,-22.337,63,6.0,2.0,1.0,1,-21.123,-21.296,-19.8595,-21.58533333333333,-1.2139999999999986,,,21.25,6.0,4,2024,-20.363,2024-04,0.3427,0.195,41.3163,2.3606,0.0783
Mannarpalayam,2024-05-01,11.6075,78.3989,-20.363,27,192.0,72.0,2.0,1,-22.337,-21.123,-21.296,-21.27433333333333,1.974,6.0,,,198.0,5,2024,-20.384,2024-05,0.4522,0.2761,32.7331,8.1745,0.1919
Mannarpalayam,2024-06-01,11.6075,78.3989,-20.384,120,131.0,63.0,2.0,1,-20.363,-22.337,-21.123,-21.027999999999995,-0.0210000000000007,192.0,6.0,,329.0,6,2024,-20.892,2024-06,0.61,0.4012,32.2342,11.3016,0.2377
